news_id,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Objective,afraid,amused,angry,annoyed,dont_care,happy,inspired,sad,reliability
246,0.01790330601839614,0.036545862660675,0.02349472891903637,0.04486579240946419,0.02230744761401261,0.04253155256071935,0.01974023181107442,0.05784076093530885,0.7347703170713129,0.16088055295217377,0.04958279374782611,0.0790551967652174,0.039450649534782604,0.3081998404608695,0.2288903254695652,0.08222198165652177,0.05171865911304346,1.0
247,0.005979218639141282,0.04198040876112878,0.007243723250863983,0.047084201130615906,0.047873801295402016,0.0486119057972673,0.0013846611585379808,0.061737578101755425,0.7381045018652873,0.14045294254450263,0.06976680710471206,0.16332819881675398,0.026736137476439804,0.2501766642931936,0.25048624569109956,0.053711415890052364,0.045341587560209444,1.0
248,0.002391687106262149,0.04940614918021108,0.003027774102608465,0.012243402505673894,0.06836154167133131,0.01248257121630011,0.012721739926926321,0.07606073867510711,0.7633043956155795,0.061004490301435406,0.08357261535406701,0.05409888713875597,0.028994887114832526,0.37085152236842106,0.25598750148325367,0.09134510631578949,0.05414498980861243,1.0
249,0.018600370030609378,0.04574109594541584,0.010470816075019228,0.06713059485972503,0.019347844216495706,0.09424969962039434,0.012382743848009461,0.06799852976151868,0.6640783056428123,0.030919164399371056,0.05643510709119496,0.0835225310628931,0.07086785011949691,0.2702910030911949,0.28985965040251566,0.08817794605660378,0.10992674786477996,1.0
250,0.009598957407736511,0.035099816361589965,0.02910254131864226,0.034559564006871636,0.048506605058942005,0.034012203068538596,0.006570700787868018,0.0514092767016172,0.7511403352881938,0.1286983441564625,0.08931154551247165,0.10087522627664397,0.025317636108843536,0.29270705012018144,0.22659758331746035,0.07155821432879822,0.06493439993877555,1.0
251,0.01831825581693718,0.03705087010527174,0.010299088886544662,0.035354946499288664,0.04670941401539018,0.035545969556056725,0.011236622446254577,0.08035750772883098,0.7251273249454253,0.04626508812567811,0.05154019453887868,0.06810369521338157,0.06987373160895115,0.3326970706663654,0.27368368316636443,0.08216307849728728,0.07567345811663645,1.0
252,0.009736464461191944,0.048630052364977236,0.001482565598775933,0.03129543921005864,0.03245963335012307,0.022333520237970788,0.0066097716278760345,0.07290706404493313,0.7745454891040932,0.06386002988157892,0.0621730225394737,0.06542874927192986,0.06808921905701751,0.26559776888157893,0.31013386957456146,0.1046381677061404,0.060079173214912296,1.0
253,0.012481091801405088,0.05620693132542271,0.01069279639651753,0.01890147567985478,0.041856869138458444,0.018817439241655177,0.00696157854045514,0.09119970419173758,0.7428821136844935,0.061430690996987926,0.05063038328012048,0.03708985944879516,0.04995043664156626,0.2689803605391564,0.356467777819277,0.13218668051204813,0.04326381046385544,1.0
254,0.0059471503891539036,0.017982676374592017,0.01783360532262114,0.01998336680893798,0.02690340195832287,0.03001820236003012,0.009509163946773787,0.06370041426060759,0.8081220185789605,0.06921104833333336,0.03481532204166669,0.05704681143055555,0.045404977791666676,0.2573116373472221,0.39662517965277777,0.0818522515,0.057732772125000005,1.0
255,0.0018814935738693747,0.017293139465711163,0.0,0.004108849937052972,0.014249546919745998,0.01383451157256893,0.0,0.021720183168933226,0.9269122753621184,0.06325694640277775,0.08795378763888889,0.019349412625,0.04075101483333334,0.4562219904166667,0.23422379481944441,0.06732506081944448,0.030917991638888895,1.0
256,0.01865625862650676,0.02629359261417661,0.022528601662423698,0.03902248259362636,0.03409962273410422,0.03785694567984541,0.015803760390148146,0.07727816458608103,0.7284605711130877,0.046757183815602836,0.033630954929078014,0.06645508890780143,0.07188633246808514,0.23237631131205674,0.35293437219858154,0.13613807424113483,0.059821682028368774,1.0
257,0.003118378111639595,0.05500288201168562,0.0,0.015326496676356311,0.040439392745624116,0.0024631869658429785,0.0068380392368267194,0.07648319932324561,0.8003284249287791,0.03361733251764708,0.046719222870588245,0.058495142172549065,0.0376960770235294,0.3178182175450979,0.37187392297647065,0.08833004107058827,0.04545004335686275,1.0
258,0.005991520247206353,0.026023139664403006,0.0,0.026804642305342963,0.054453666774460126,0.017821853329021593,0.009333117746397902,0.06010384104056627,0.7994682188926018,0.040884674882352944,0.07341599187394955,0.041723211369747895,0.038414166689075636,0.4145709219243694,0.2520575271932773,0.10983849589915967,0.029095010327731093,1.0
259,0.008928604356981902,0.04237491287142587,0.0023603084628122336,0.02136447957042386,0.030020173261393092,0.0076562505762471835,0.008869596645411596,0.10394945989504002,0.7744762143602641,0.04598984791836737,0.10298918963265305,0.10164245643537413,0.04968541925850341,0.23080317833333333,0.3175598229829931,0.0935232520034014,0.05780683291496599,0.0
260,0.026122782543516278,0.050696989256267165,0.008487236611976345,0.06964166736070623,0.05995460981094362,0.03977107104189222,0.018931664862163737,0.0627186224702257,0.6636753560423085,0.09076703401421791,0.04976057008530802,0.04843495970379145,0.04972460002606641,0.28195106819194293,0.2290076719360191,0.11872562125592417,0.13162847415639803,0.0
261,0.02391052001136097,0.025633188851430618,0.01309907506884501,0.033054866076390174,0.020934439793032767,0.019468010224873118,0.01567690388866249,0.04554575877696687,0.802677237308438,0.04072375680059524,0.06632536438095239,0.04752171392261905,0.07502643910119049,0.26745887018154757,0.33401603563988097,0.11451034734821426,0.054417472660714346,1.0
262,0.01773366437720438,0.05064855206979766,0.01188625394468164,0.035043855578243924,0.03940620939298312,0.032642240579172074,0.006047545015778726,0.06986437256357898,0.7367273064785594,0.0937007962808023,0.0624958134899714,0.06937537855873926,0.07835323795988529,0.26440812123782226,0.2874969386590257,0.062356764736389764,0.08181294908022925,1.0
263,0.015024871267486473,0.056513938120869994,0.0055373214884833636,0.02802211427654516,0.04286318614794391,0.02882149577699007,0.01497527460505011,0.05262205884498126,0.7556197394716497,0.03455942420942408,0.05753791404450259,0.02587481390575917,0.04808199867801054,0.3193036749738216,0.3778178623821986,0.08917064680104715,0.04765366510209426,1.0
264,0.01549778403628516,0.0369739496278803,0.008026136803347683,0.029364012430140297,0.03119502475257398,0.02822312022051931,0.00868434384735979,0.062824865067556,0.7792107632143375,0.04752188311514394,0.05582237634793489,0.0744106303617021,0.05694861042302878,0.26676522404881103,0.3019880609311638,0.08451383687734645,0.11202937728410511,1.0
265,0.005478785914008997,0.04145560643514204,0.014823519876808364,0.034769218300441704,0.024427604652105202,0.021031729950966485,0.012165174048709326,0.0596912104388702,0.7861571503829476,0.05386149106504065,0.05379582076422763,0.030134216601626025,0.055615650861788636,0.3083700007154472,0.3616542820243901,0.04722614792682925,0.08934239061788622,1.0
266,0.017388570375034846,0.04481233116217426,0.010021830346764949,0.043748869961140024,0.03635095644707765,0.030150995458468458,0.010604329195572653,0.07211852337432496,0.7348035936794421,0.060146157029787144,0.042612130662978774,0.06009126369702126,0.05263391363319135,0.30874043868340384,0.3493982047931917,0.05582427024680846,0.07055362121787226,1.0
267,0.012434929120472544,0.06805124985707597,0.009220486998768157,0.054654145443797965,0.0513426228553307,0.038558204054511755,0.014795063134663552,0.0778520623127156,0.6730912362226638,0.05381755539321355,0.07650742442315366,0.04208140043712572,0.07358746754491016,0.30365934315568827,0.2574944345628741,0.12151757631337334,0.0713347983512974,1.0
268,0.023624792956150293,0.05216633249062856,0.0163484729607997,0.06152132430573717,0.04299344240064318,0.04537238834161509,0.010790495839750483,0.04977188853049723,0.6974108621741785,0.09108066676979748,0.04404154487292818,0.06308024066666669,0.060042128364640894,0.2729505766961325,0.325799063732965,0.05667312797237572,0.08633265058195216,1.0
269,0.01587197032840918,0.02722429260160975,0.03597477712105512,0.023365871083626158,0.020470154868882078,0.016160781919381032,0.009576384332224533,0.04065656501680936,0.8106992027280029,0.07526050021531103,0.11285158475598081,0.09185856888755986,0.06279245663875592,0.2718811466172249,0.25281593238995204,0.06953382239234457,0.06300598747607657,1.0
270,0.02924715277575797,0.04670237209824117,0.01948702180967537,0.05540712917527099,0.051318594109019275,0.050587311414242546,0.008280945515284223,0.08663206923917516,0.6523374038633332,0.085026183324,0.07142094170000002,0.10308700486799997,0.060492228924,0.32821174095999983,0.20475933858800016,0.06345593695600003,0.08354662422800009,1.0
271,0.0166942931565238,0.05808729139922976,0.014101972905268143,0.04496990166631353,0.0650821940002742,0.0212152747485574,0.014575569874247542,0.12654074803394944,0.6387327542156361,0.06027728267146976,0.07700813318155622,0.03879653406916425,0.054319476077809806,0.28174674212391915,0.28497266026801144,0.1285960704668588,0.07428310099135448,1.0
272,0.03952835589370464,0.02855902938080553,0.02828202618603535,0.04904803235397316,0.0775331942161733,0.04203985152628761,0.018679248767335784,0.06998947387859873,0.6463407877970859,0.06664339356190478,0.07605764079047621,0.04065938690476191,0.04983894237142855,0.2991337462380953,0.2801460629714285,0.13150579241904764,0.056015034933333346,1.0
273,0.024694381589907284,0.03869734956720305,0.016858622000473073,0.05094366965857689,0.03419252561300976,0.040917826496223074,0.014375176468670835,0.0661777887996518,0.7131426598062841,0.11394259449212918,0.04809158883264293,0.07341159323736533,0.05330508752485493,0.28518519402154163,0.27592139214167377,0.056181959484258394,0.09396058983927097,1.0
274,0.041417880658349754,0.030434179730995967,0.031182113459025416,0.073070604103551,0.04251877187601107,0.05506136838257229,0.009487833471294891,0.06553664244986114,0.6512906058683384,0.16658970462931033,0.027192042181034465,0.11293459490517238,0.061655739241379307,0.27195109082327584,0.21757798925000021,0.055335998038793126,0.08676284084051732,1.0
275,0.015070999652072918,0.042223078829262906,0.009217564560498012,0.020780508073660418,0.025449989862556293,0.014233721893624422,0.012671804640195839,0.053111444297875635,0.8072408881902535,0.12324552081600977,0.050733690606929435,0.056565161333333384,0.03903247170848265,0.30141981499044196,0.2795252756129031,0.08075466571923517,0.06872339916726404,1.0
276,0.011367709139857018,0.04528096435381896,0.006265235602953688,0.03294802590360295,0.051777658005685186,0.02566886177905333,0.01337313171495093,0.11784990246478205,0.6954685110352958,0.04178701731963933,0.05429687308717425,0.06612089916432846,0.042216310674348854,0.31672529630861596,0.31563105114028056,0.11518515291633274,0.048037399324148425,1.0
277,0.020014116816657847,0.03102170460561143,0.011877536615493206,0.0414893241574025,0.018080112934533266,0.026311981648138336,0.004919710605258513,0.07338980059996467,0.7728957120169402,0.07277918070473087,0.03921327124796086,0.13309403949592152,0.09651735877977172,0.3069257867895595,0.2400952510097877,0.060786393305057085,0.050588718386623086,1.0
278,0.04224337489445515,0.044910013349722444,0.027756380459814916,0.07492275476381431,0.04683709437572696,0.050538518147754015,0.008771541221813676,0.0907529864962171,0.6132673362906814,0.05530119384889042,0.04880121214719312,0.13488915645071708,0.05354769340339423,0.27900726067787146,0.23934472102839424,0.10130254947878573,0.08780621274477815,1.0
279,0.0038361798345783933,0.028970619011655967,0.003129179898272082,0.03458294283036553,0.038112483052929434,0.04372571678146694,0.010724197232054302,0.05894577847335321,0.7779729028853241,0.07875670730872483,0.04166601560738258,0.07795904743624184,0.03072407979194623,0.3007112892684562,0.34745202941862374,0.07028485860570477,0.0524459729614094,1.0
280,0.01716861691924036,0.05592389219259545,0.006606080951467484,0.041662670247458275,0.04360492998273547,0.046877997314406304,0.014141329368885479,0.08463216957605985,0.6893823134471514,0.07769425518279564,0.0615089111129032,0.023940706430107515,0.051541114263440865,0.32016740383333314,0.30802596287634415,0.06884853954838713,0.08827310674731181,1.0
281,0.024932003626473253,0.05591210574032542,0.01551987402777115,0.05534546929426923,0.03776184568401966,0.053526268072720345,0.016873836904137043,0.048235673044806034,0.6918929236054779,0.1972723288944445,0.07224872965555554,0.05332000385555555,0.03983214921666669,0.3166219780999999,0.1933091431888889,0.061041266750000024,0.06635440009999997,0.0
282,0.01153284894603742,0.04786953631758693,0.011315103868222206,0.0179735191424664,0.0713707243652922,0.015662365246357546,0.012923361372787214,0.05879499109919243,0.7525575496420576,0.08312075826388896,0.058622334364583355,0.05654714061805555,0.03462634456597223,0.31125320537847234,0.3099759069166669,0.09525241255208344,0.050601897298611094,0.0
283,0.0,0.04632451093210587,0.0017307249712313004,0.0312819332566168,0.0602439585730725,0.04402301495972383,0.017040276179516686,0.10890678941311853,0.6904487917146145,0.041785687212598434,0.05479895651181104,0.08684941196850392,0.09341211307874014,0.3535409751023621,0.24011847948031503,0.06062235095275591,0.06887202569291337,0.0
284,0.014907719555355001,0.05273476926647896,0.009317864879230123,0.04461018865991031,0.03965926270711938,0.028736976811517274,0.019372812749436853,0.06468921827842361,0.7259711870925285,0.14790724796443186,0.0392489594647229,0.05684326870437316,0.05607139131370246,0.33775910409679244,0.21312374879825016,0.07953819959067064,0.06950808009329448,1.0
285,0.01695929325166798,0.053951441821983,0.016829376278870198,0.04537692161732954,0.029501409428211462,0.03615965428409764,0.03389978273095734,0.09380518266155433,0.6735169379253285,0.09158130613343544,0.06326497111503065,0.05420281030828219,0.06142598225920246,0.29719899717024517,0.28188420757515315,0.0815696379141105,0.06887208721165636,1.0
286,0.001557377049180328,0.021926229508196726,0.0044057377049180335,0.026178278688524594,0.06771516393442624,0.018606557377049186,0.016649590163934427,0.08476434426229507,0.7581967213114755,0.048105054888888873,0.06383720654629631,0.062416596842592584,0.035148166537037034,0.24037674192592604,0.3209074415462962,0.16721606003703707,0.0619927308148148,1.0
287,0.012187281542767783,0.04571985255101897,0.015910003340904182,0.042482825225791776,0.029582443127423214,0.03186211891934384,0.02493325210350627,0.06456929007189961,0.7327529331173445,0.12868801438770042,0.06161420819251332,0.08064928754545458,0.030703818609625663,0.30209627302673814,0.271855303906417,0.07762155546256681,0.04677153851336901,1.0
288,0.007638118140337896,0.010960044395116537,0.0006011838697743248,0.012224072018744604,0.03374337156246147,0.007946417560734987,0.0,0.03281847330127018,0.8940683191515599,0.046191106394160575,0.046572766875912414,0.05127193035766424,0.060708203627737205,0.3037090718832115,0.3824487915985403,0.08126899164233577,0.027829137583941604,1.0
289,0.018696574660268066,0.044066651820346484,0.001223597818080371,0.055830321243371145,0.030479821648382043,0.04072133538571474,0.004970254337042467,0.07719433914705445,0.7268171039397403,0.05588190732903226,0.024741211496774208,0.09116935704516128,0.05965951146666665,0.3269640851999997,0.27171486505806464,0.13009905782580636,0.03977000405806449,1.0
290,0.016984571926815736,0.052964193322908644,0.010700928855036642,0.0330467742284162,0.047689392028708755,0.020681256440373847,0.0075446952937531075,0.08978691820454987,0.7206012696994373,0.09629047747741935,0.039751581122580655,0.11935454234193546,0.07865743785161286,0.2648946069225806,0.2590223177354839,0.09768918365161286,0.04433985227741935,1.0
291,0.02663414077434449,0.03369092793898067,0.0056492339296413605,0.06029653722883203,0.034437501783217785,0.046320865074609835,0.009700704727666981,0.06047248138320638,0.7227976071595006,0.10274261767857144,0.03530774378125,0.13315664516964285,0.057104775709821434,0.3050759325401785,0.2709098230446427,0.03670489946875,0.0589975621607143,1.0
292,0.012546209109297626,0.045799330403850175,0.01787987375322592,0.046241804422124555,0.04313794726930321,0.03680381181558207,0.015466973564902006,0.06937033549557091,0.7127537141661436,0.14667595058627855,0.052179614758835764,0.0648261067463618,0.05427542144906451,0.284329755024948,0.2487687276278587,0.08604636096257799,0.06289806241164236,1.0
293,0.01349954487248716,0.06304673156733574,0.0034198847010300805,0.02971699811263507,0.05671865919948987,0.029009879095504787,0.016024602599112377,0.16115628101681137,0.6274074188355937,0.038872502558752985,0.0506634238009592,0.16476541604556344,0.04281052936930452,0.2978750386618704,0.22983785311990407,0.12492425200239804,0.05025098387050358,1.0
294,0.018497794138049035,0.062490173046864154,0.014021327956641171,0.053356887191202455,0.07041647783501817,0.04127320317052191,0.01795210921097659,0.06532033554998568,0.6566716919007409,0.03427440415695067,0.0510379249730941,0.0416942353497758,0.03720426824215248,0.3937827694977576,0.2959383674349779,0.08311221382959642,0.06295581632735425,1.0
295,0.020498961703285145,0.07403704118807845,0.03414856521120427,0.05909790968014925,0.04733600389880731,0.052330406289471346,0.017436332703261222,0.08309270119596163,0.6120220781297814,0.1123286327449748,0.060467664407035146,0.04770079187311559,0.029088103576633193,0.2949464863015075,0.2371800625615577,0.1354607591155778,0.08282749912311564,0.0
296,0.01608695652173913,0.029264822134387348,0.012110671936758891,0.06645059288537548,0.04654545454545454,0.02457707509881423,0.009628458498023712,0.06015810276679842,0.7351778656126482,0.1115637205869565,0.05183175626086957,0.07944299082608693,0.02348957821014494,0.3465920564492753,0.2470821715362318,0.07183301346376812,0.06816471231884058,1.0
297,0.013101767215112733,0.07841372521445646,0.004214128345755402,0.014503351614868983,0.054361786902920366,0.021230019219050295,0.014287723245675715,0.08268879201237518,0.7171987062297849,0.05085615110964913,0.040984329609649116,0.03487746678070175,0.06648917345614036,0.30443519584210493,0.31932195556140347,0.14662087902192988,0.036414848381578956,1.0
298,0.02963296848041388,0.04340572796546296,0.02146947831291209,0.057385329256596514,0.03914769156030337,0.04390755723833635,0.015645353947398077,0.07779605798582159,0.6716098352527552,0.09329841368449196,0.04439605300243076,0.08084403503597462,0.056690773614487065,0.3094357273616912,0.27064325303889103,0.06737874988721429,0.07731299440836154,1.0
299,0.02543532976666079,0.04508870831981805,0.009667790319070748,0.04718026203957283,0.020222458540511013,0.026478232485187908,0.011777410070170104,0.08165435576121634,0.7324954526977921,0.06960395145434134,0.049285621103293396,0.08355800472455077,0.07055155561901197,0.32635655374401135,0.2634055692642211,0.035348862091317365,0.10188988179640718,1.0
300,0.024239270356878753,0.059614128031865145,0.016355149328773716,0.08254263881335172,0.048893288519702476,0.03981970208586846,0.016777722565019543,0.0818109610802224,0.6299471392183178,0.15522943262921324,0.05843872012734079,0.08493312308988764,0.06002921889887645,0.2392144685205992,0.2734988537340825,0.0724365851573034,0.056219597554307076,0.0
301,0.07438984668308604,0.03395486779773367,0.0471122362097636,0.11042189294673621,0.02574901284022012,0.09392446727658185,0.01517740304119499,0.07926135876615027,0.5200089144385331,0.058434348458598746,0.053875422815286636,0.06459203936942673,0.04356817592356686,0.2959017081401274,0.2997520456433119,0.11765546319745221,0.06622079629936309,1.0
302,0.0050394092692467715,0.04554521664404895,0.002006431468311215,0.022809548436266633,0.04490751361923685,0.028459441698778645,0.007839081085494979,0.06181830907599165,0.7815750487026243,0.034750298823321556,0.08297130277738518,0.04208632019434627,0.06642853010600709,0.40020768949469954,0.23670724564310963,0.10591078838869265,0.03093782450530036,1.0
303,0.0,0.037462737023264386,0.0,0.005777682166016165,0.03395924890131841,0.01401395248778389,0.0,0.07901287685546575,0.8297735025661513,0.16249585997297297,0.06781625802702702,0.06600298402702702,0.027562258000000003,0.272105623027027,0.38495831632432437,0.0183587142972973,0.0006999856756756756,1.0
304,0.022354801610120757,0.04657849338700402,0.014784489518532073,0.04447435830414554,0.03249320403575723,0.02626574834021642,0.009086334884207223,0.10476240263474311,0.6992001672852737,0.11859378686526947,0.040351796688622744,0.06824474958982038,0.07469772427544911,0.26377666443712555,0.2712877771976049,0.0950362927155689,0.06801120800598802,1.0
305,0.007637001907140809,0.05607219006148983,0.008463992168908542,0.03922296670098396,0.028652118389000465,0.02576046536486023,0.011181245886145382,0.0860323032522658,0.7369777162692052,0.06908980837402601,0.07986659157142856,0.08489063611428566,0.07680431187012987,0.24092982814285693,0.3155175790051951,0.08329931587532471,0.04960192799480524,1.0
306,0.005492300747354166,0.023122836936349502,0.0,0.016075638260520643,0.04930531173195567,0.009404624567387271,0.0,0.16930832121181721,0.7272909665446156,0.00010698640000000001,0.14450866095555556,0.12879076,0.014092263488888888,0.3282992091111111,0.2796636186888889,0.08284004664444446,0.021698453955555558,0.0
307,0.006458394287138476,0.039700342063724275,0.02008676209775004,0.04078757734360607,0.03208247094986798,0.03618217873281103,0.011706742664773938,0.0761317541331195,0.7368637777272087,0.11447436863194446,0.10290412804861108,0.04923953081597224,0.07512772153125002,0.23642555931249987,0.2790297427291664,0.05741173044791667,0.08538721838888877,1.0
308,0.013551812978386344,0.052485173489284574,0.026162402936376027,0.05399742512555884,0.03318710404561036,0.05504056401440615,0.01588089032503668,0.06925632890049264,0.6804382981848485,0.13888687050728868,0.05222158281341109,0.045924493867346934,0.03604873053935866,0.3242892973571428,0.21823204186151604,0.1010419020524781,0.08335508038483967,1.0
309,0.02738103236711729,0.03615088388080073,0.026588916746526536,0.04784166174541263,0.020994600176104276,0.05281006552635022,0.010495531972827604,0.06695498732261382,0.7107823202622467,0.09259402837956214,0.0695309946934307,0.07000996722992704,0.03673295978102192,0.3581373927846714,0.2583923088284672,0.050856949317518246,0.06374539877372264,1.0
310,0.01949745642067119,0.03872860854762117,0.02235213889635536,0.04029407958267379,0.028823084351262823,0.03624227219783172,0.013760714392378222,0.07605351969656245,0.7242481259146433,0.11329638964845594,0.08997767847743468,0.05728976617102137,0.06297730533729219,0.2654391368408549,0.2629470835249408,0.07361693508313548,0.07445570448931121,1.0
311,0.033504730053809925,0.052580937205237245,0.00700797308191908,0.04084947072090131,0.07406991644956576,0.020254164765363382,0.0077310757756224,0.09192442993703466,0.6720773020105462,0.056237373833553476,0.061026774457067355,0.042536527471598425,0.06304836594055477,0.312961082745046,0.2625478586776749,0.13470052914134722,0.06694148771070013,1.0
312,0.010888757134294125,0.0681992911313232,0.009302272549581716,0.045371178754788806,0.08055562794819006,0.022841143050741433,0.006961637695134345,0.11900588986474163,0.6368742018712047,0.11439718814371244,0.02128120159431137,0.06434149261227547,0.05184251974401196,0.2902119444251494,0.2663445979041914,0.05891170713023955,0.13266934847455078,1.0
313,0.011895877655130931,0.06109446529812096,0.003308123280499894,0.019670524287416884,0.05311375711469275,0.01748181646041947,0.012218893059624189,0.0860780360663407,0.7351385067777543,0.024268294584615387,0.084619600574359,0.0717154152923077,0.0636087011948718,0.3329205331743588,0.238423884251282,0.12989635646153846,0.05454721453846155,1.0
314,0.015439448413254267,0.03495276338111469,0.015688471774758368,0.02503462981120916,0.04196432740346454,0.03819784906071501,0.012311092434358996,0.061559353161818486,0.7548520645593064,0.013003121688715953,0.040709134622568095,0.07175938868482491,0.07392491484046695,0.3318854070622567,0.29475437498443585,0.06868444843579771,0.10527920982101159,1.0
315,0.005180866077397311,0.07762014409864071,0.008059125009284707,0.03474337071975043,0.14511995840451608,0.022487558493649258,0.032849290648443885,0.07043378147515413,0.6035059050731635,0.062017348873684215,0.06461404112631577,0.03181218333684211,0.01724360995789474,0.3267078937473684,0.2931170480210526,0.13595113232631578,0.06853674306315789,1.0
316,0.012699391662695188,0.028133370372163787,0.008048299994138352,0.01792900267851909,0.040157398039150714,0.02423155045733611,0.006266868171496581,0.05464586715462777,0.8078882514698724,0.1079866303619048,0.04822318982857142,0.07918544263095244,0.040019216754761916,0.35689772503809497,0.21675921713333318,0.09404912896904766,0.056879448780952364,1.0
317,0.013621286367591546,0.035363332439204705,0.00901379793129167,0.02477608620272296,0.04658519192143882,0.013570582731977313,0.015767195074877824,0.05130717243815794,0.7899953548927374,0.058332153783185896,0.06688683868289083,0.07681336412684364,0.03543344646165194,0.34951023887758104,0.22981610377581127,0.12643603432300865,0.056771820135693166,1.0
318,0.009975174613791597,0.058111341213999974,0.00738651711408101,0.023272191708578263,0.0549181276770899,0.029314536356971045,0.015300412898910517,0.036379481110839565,0.7653422173057381,0.061477173523511036,0.06599761733228836,0.05820289034169281,0.042228055354231964,0.29320588178683377,0.36825562145141066,0.070588312322884,0.04004444770219435,1.0
319,0.005237594383588587,0.06389010030527692,0.0,0.03340943878641732,0.09357977818253338,0.020604054966949715,0.011693731133971251,0.10459369094345107,0.6669916112978118,0.1159724002393823,0.028115357308880307,0.08246411150193052,0.02837672996525094,0.30260693764478763,0.28913700657915054,0.03957398643629342,0.11375347029729727,1.0
320,0.01717832387127253,0.08540290459473329,0.011517377882398937,0.023099917733015122,0.1064013488527421,0.02441130234338728,0.01972778587777244,0.06878660269933455,0.6434744361453437,0.042852534000000005,0.03136816251612903,0.030186792967741943,0.02566442494354839,0.47181783543548367,0.2963933104274192,0.06674493505645163,0.0349720044516129,1.0
321,0.01427906254850225,0.03274120951470213,0.00760765622105511,0.029539435145919803,0.02105560923833318,0.021198299730139737,0.007980654173321384,0.062025303780547006,0.8035727696474794,0.07167421265675059,0.04369145450572083,0.10288958847368421,0.06410160541189927,0.3664561093844392,0.22569593967963392,0.08945508528832943,0.036036003681922196,1.0
322,0.015872976468573045,0.04720187278283515,0.005081636351449643,0.019849909265359726,0.039118918234559596,0.012946132668690716,0.015120785059442981,0.09261636003902458,0.7521914091300645,0.07093233169931665,0.07099315754669705,0.07698178179498857,0.06221421823234625,0.3403238622232346,0.23897403706378126,0.10058188530296122,0.03899872526423693,1.0
323,0.005506115736903992,0.04455658195608125,0.0,0.025738596179128825,0.04634856446147237,0.005189373066459554,0.006851187351120096,0.05876661271917074,0.8070429685296631,0.0643586350120482,0.06526925566265061,0.05891799053012052,0.06604405469477907,0.28941201112851384,0.30651566184738954,0.06218079390361449,0.08730159623694779,1.0
324,0.04595899758544669,0.052152851722431344,0.019338922299374613,0.10107380134675084,0.02065117953178662,0.027122482340766956,0.01744927188470133,0.09386763448761978,0.6223848588011218,0.12982674886231882,0.08748973410869568,0.14776252718115945,0.05231766608695651,0.2733483515797101,0.20310883428985502,0.035042084369565234,0.07110405324637684,0.0
325,0.004636282975718874,0.013327751465240375,0.0049799427650241805,0.013621424376101272,0.03059196960797791,0.017945289361542598,0.007179365416578148,0.03294760125467065,0.874770372777146,0.09144356386857147,0.07248838906857141,0.07083995367999998,0.059659616182857166,0.2138648896571429,0.3788420624228572,0.05546055952571429,0.05740096606285714,1.0
326,0.009598323477395023,0.04242829479241744,0.004336033947267112,0.01371147717503626,0.033018116980291015,0.009601218026091462,0.0032795236730665143,0.09092066910387668,0.7931063428245586,0.12321931479002621,0.07034660413910761,0.11636218164041981,0.06030496800262462,0.2750462081233596,0.223471043711286,0.09815956785564309,0.03309011108661419,1.0
327,0.00631873302680756,0.054320937861310536,0.012442526417681695,0.034679089026915105,0.0243472883224436,0.044063079777365496,0.0062515124626925855,0.0445403457825818,0.7730364873222015,0.07115870914880953,0.07595360563690474,0.04159544058928571,0.049929055607142864,0.3074299084642855,0.32856078083928564,0.050005195892857145,0.07536730405952378,1.0
328,0.016564164818957998,0.025301306701485282,0.014014398511704704,0.02065253378547852,0.031008540785511473,0.01577300630203624,0.004247460624814573,0.03684906788054082,0.8355895205894704,0.04219126944616417,0.1440702295908478,0.03970808920659474,0.06750642163997304,0.23074678503633864,0.3701800870545088,0.08229658172341874,0.023300535816285314,1.0
329,0.004068584713746004,0.05106995272219505,0.007364563619481008,0.05010596749385106,0.0919046505199141,0.05284198439194505,0.01107165387259801,0.12908187495126913,0.6024907677150007,0.10280969995890414,0.031105836671232876,0.06524946982191779,0.037257242376712345,0.35526676165753424,0.2635589551917808,0.04190013478082192,0.1028518990479452,1.0
330,0.0,0.0414069728870965,0.006171546290961783,0.035676251331203404,0.03572862654725118,0.021386546552837865,0.002727875835821156,0.05818013582639362,0.7987220447284344,0.14340668029317277,0.055904315341365474,0.06730222638955824,0.04747146896385545,0.333293323076305,0.2387394720080321,0.07446872899999997,0.039413784927710846,1.0
331,0.010210181575463292,0.03879612277156552,0.009815930670519933,0.05533999097807235,0.016083603196549664,0.04152103832852287,0.008712028136678537,0.07686242293770103,0.742658681404927,0.12670312167317074,0.06902011136097574,0.09435876228292686,0.06398897553170728,0.29823161199837367,0.25546958332845515,0.05777762039512202,0.03445021278861787,1.0
332,0.0038060626895357838,0.028066642929931614,0.024941988238038525,0.0443590467654606,0.04125280850593623,0.02438335645618731,0.0031185158811035127,0.05044260825792826,0.7796289702758782,0.0829249232087912,0.028970502340659333,0.0423518110989011,0.1125481547967033,0.31075396539010985,0.3245814336153846,0.06402901544505497,0.03384019388461539,1.0
333,0.01421815315588432,0.024161765597526228,0.026674195113078277,0.04241572182137878,0.01297141211423028,0.049035954647426175,0.007578972897592919,0.02336218395683017,0.799581640696053,0.09717438884848487,0.04849265642045455,0.11820730888636359,0.03577226334848485,0.2767990818712118,0.3134832032765154,0.030250921515151567,0.07982017532575762,0.0
