,news_id,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Objective,afraid,amused,angry,annoyed,dont_care,happy,inspired,sad,num_nouns,num_propernouns,num_personalnouns,num_ppssessivenouns,num_whpronoun,num_determinants,num_whdeterminants,num_cnum,num_adverb,num_interjections,num_verb,num_adj,num_vbd,num_vbg,num_vbn,num_vbp,num_vbz,smog_index,flesch_reading_ease,flesch_kincaid_grade_level,coleman_liau_index,gunning_fog_index,ari_index,lix_index,dale_chall_score,dale_chall_known_fraction,syllable_count,lexicon_count,sentence_count,reliability
418,418,0.020769688747474552,0.0784353436075622,0.016238519574065215,0.06852386854973308,0.07385537347375001,0.052944161941106994,0.015862752178962884,0.07067843095152111,0.6026918609758241,0.09665104939627046,0.03446311524941724,0.07506595160839168,0.04908151904662003,0.3011374719300699,0.2161971528344989,0.06719213848951053,0.16021160139860133,140.0,65.0,8.0,7.0,9.0,70.0,6.0,11.0,39.0,0.0,23.0,97.0,16.0,28.0,27.0,31.0,25.0,62.222206958426206,-436.7896659707724,192.92313152400837,23.20319415448851,200.5352818371608,249.30939457202504,526.1816283924843,33.48293027139874,0.38413361169102295,948.0,479.0,1.0,1
419,419,0.012062405150196371,0.04114573256498361,0.004390336687720363,0.031744632286852766,0.028838422058462168,0.021635755528942497,0.015096782515063726,0.06710325128187547,0.7779826819259031,0.06439744550698748,0.06246977085714293,0.07141431138586961,0.058833903340838364,0.2894049195271737,0.3054429557927017,0.07174129573680113,0.07629539772748427,370.0,322.0,45.0,34.0,2.0,233.0,16.0,46.0,69.0,0.0,115.0,164.0,97.0,49.0,54.0,57.0,53.0,91.44601417842901,-1404.2975761772848,567.623462603878,20.74290858725762,584.2204986149585,729.8085318559558,1487.3518005540163,80.79678365650969,0.4189750692520776,2652.0,1443.0,1.0,1
420,420,0.025096045247013983,0.046441856104378634,0.009371225236461,0.036015332353620935,0.022505767075558503,0.03458501040035932,0.01352700822871197,0.06241087742402505,0.7500468779298706,0.11184081446320354,0.04178119031168835,0.11445583821212126,0.06902573500432899,0.27521014116450176,0.2334648665757577,0.06273236645021646,0.09148904794372294,89.0,38.0,6.0,11.0,2.0,39.0,0.0,7.0,12.0,0.0,18.0,24.0,10.0,20.0,11.0,6.0,16.0,47.74707474112871,-212.3774131274131,106.96980694980695,22.53972972972973,113.02084942084942,138.82138996138997,306.87644787644786,23.332423166023165,0.3359073359073359,526.0,259.0,1.0,1
421,421,0.013826407783586663,0.04610891893046911,0.010179632188492715,0.08086155073434098,0.0227553099046995,0.021937634439237026,0.008079887177880028,0.07544267012350601,0.7208079887177881,0.16157799276165807,0.10331360825129544,0.0618133172150259,0.045519682637305735,0.2439954374274611,0.236767317375648,0.10983556631865284,0.03717707765284972,135.0,52.0,29.0,8.0,3.0,79.0,7.0,18.0,37.0,0.0,39.0,80.0,2.0,17.0,19.0,37.0,27.0,51.938825567759544,-415.94520746887963,190.7999585062241,17.840290456431532,198.85809128630703,246.5205809128631,514.1576763485476,30.786660580912862,0.5643153526970954,807.0,482.0,1.0,1
422,422,0.003797238052198818,0.07143737491710048,0.0008275279217311179,0.018551884826894068,0.10363466696402894,0.024638029896647044,0.015370890971729062,0.08093927353612658,0.6808031129135438,0.05167289219101124,0.05096575651685395,0.04343286773595504,0.07278961014606744,0.22595600753932585,0.4453369674831461,0.048772059106741567,0.06107383915168541,63.0,52.0,6.0,7.0,0.0,45.0,1.0,10.0,9.0,0.0,16.0,31.0,6.0,8.0,12.0,9.0,7.0,37.878378985325725,-167.37683257918547,91.2633484162896,20.070542986425334,95.09683257918553,117.86280542986424,255.84162895927602,18.677980090497734,0.5113122171945701,407.0,221.0,1.0,1
423,423,0.02223831109310828,0.036354468332995785,0.014617266989186473,0.040372742135186906,0.05405095033375995,0.0432885744889203,0.010866251719954818,0.07352584995521329,0.7046855849516741,0.046822209716692084,0.05175913600204175,0.060260725566615624,0.0740005601597754,0.3267932843272077,0.2718065605022966,0.09862236754721797,0.06993515610311388,608.0,671.0,137.0,114.0,37.0,328.0,8.0,124.0,60.0,0.0,78.0,273.0,255.0,75.0,47.0,29.0,24.0,107.22029098175406,-2177.127071072883,865.4709280217293,19.883712086917157,889.6117700316887,1111.6157129923042,2246.166138524219,119.05183684925306,0.3992756903576279,3926.0,2209.0,1.0,1
424,424,0.01480422115830461,0.04146857873890383,0.0068490472226722466,0.033005033435193835,0.04088199639112194,0.03360278878007632,0.013575191477237812,0.05046284140489266,0.7653503013915969,0.0619041022967033,0.07143537521978023,0.051918912934065975,0.07413097491208792,0.4316928332362637,0.21211720625824165,0.05485321113186813,0.04194738392307693,36.0,92.0,9.0,3.0,1.0,22.0,0.0,3.0,8.0,0.0,6.0,27.0,5.0,4.0,3.0,6.0,18.0,35.94632885924404,-154.9148113207547,87.29471698113207,23.89933962264151,91.02641509433964,116.42915094339622,250.20754716981133,21.38944528301887,0.3113207547169812,388.0,212.0,1.0,1
425,425,0.009285210863614756,0.06738129189818229,0.013317270656111192,0.04021405975971545,0.0915244791922768,0.03232204028781695,0.0029420924095654877,0.05461310255527691,0.6884004523774401,0.10757710535460993,0.0988318251134752,0.09655920275177307,0.06798990572340427,0.2582869574822695,0.22578376149645396,0.044000081602836895,0.1009711599503546,43.0,23.0,4.0,2.0,0.0,28.0,0.0,7.0,13.0,0.0,7.0,24.0,16.0,12.0,5.0,4.0,3.0,32.258504731302004,-101.76595238095234,68.9645238095238,19.8522619047619,73.39047619047619,91.2225,201.92857142857144,17.543633333333332,0.4166666666666666,299.0,168.0,1.0,1
426,426,0.009484470206987837,0.058673178301649975,0.0026381250142632194,0.025870056368242092,0.036153266847714464,0.03142016020447752,0.013756589607247998,0.07803464250667519,0.7439695109427418,0.09826211565236044,0.040499974137339065,0.08265369441630906,0.06196487142489272,0.20185325100429186,0.3514092454334765,0.09228619039484984,0.0710706573562232,84.0,37.0,9.0,10.0,8.0,37.0,1.0,7.0,16.0,0.0,29.0,49.0,10.0,18.0,6.0,19.0,13.0,41.87483034542,-219.6332978723404,113.72191489361704,19.558936170212764,119.32482269503545,147.93021276595744,321.3617021276596,22.27415035460993,0.475177304964539,522.0,281.0,1.0,1
427,427,0.020550612109343686,0.04860228352858992,0.02344796784278696,0.10128147868210396,0.016370632493901808,0.07274309730763505,0.015964086531304038,0.048275901558617065,0.6527639399457176,0.1872106791813472,0.07441759454922282,0.07157017999481866,0.041127392891191716,0.2750574602538857,0.21786626402072531,0.04661947010880832,0.08613095849740933,68.0,24.0,6.0,3.0,3.0,37.0,2.0,2.0,13.0,0.0,19.0,38.0,5.0,12.0,15.0,18.0,10.0,41.87483034542,-166.0799078341013,90.08423963133642,20.786036866359442,95.27926267281107,116.43695852534564,264.0046082949309,20.295411981566826,0.3963133640552995,402.0,217.0,1.0,0
428,428,0.01876513840207596,0.03708098487095818,0.011024932822215762,0.03796228827837668,0.04328466964082565,0.02777113760141471,0.01313890896942223,0.0851926627171217,0.7257792766975891,0.08340123148512289,0.06164043864553693,0.05896402278137136,0.05899145629624829,0.24207808440620976,0.3308901819676582,0.1116645345174644,0.05237004971021986,299.0,84.0,37.0,29.0,12.0,163.0,10.0,14.0,54.0,0.0,72.0,145.0,37.0,42.0,29.0,47.0,36.0,69.99508081236824,-820.4347695852533,343.09059907834114,20.299366359447006,353.51336405529963,441.46487327188936,906.8248847926268,51.11152119815668,0.4896313364055299,1581.0,868.0,1.0,0
429,429,0.029747980756499093,0.02480469612040429,0.015536037427726529,0.03817804651983934,0.008297656353444852,0.017257359756366684,0.006532197554839563,0.021053096173368053,0.8385929293375115,0.03298703591666668,0.13372545466666666,0.10277222866666667,0.02942174741666666,0.21157902091666672,0.34419072924999994,0.11360795495833335,0.031715827541666665,9.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,11.20814326018867,43.90071428571432,13.872857142857145,17.20642857142857,14.057142857142857,19.82071428571428,63.714285714285715,8.155942857142858,0.5714285714285714,48.0,28.0,1.0,1
430,430,0.025710496456873243,0.01700760716948031,0.020884539273771274,0.059773611115269125,0.03164714229688018,0.04572085490095111,0.027357069937460142,0.07435027707341021,0.6975484017759042,0.14078468078761058,0.07333317014159288,0.09467132912979348,0.060678773466076766,0.24258018544247775,0.2514254731563423,0.05704810437168141,0.07947828338938047,110.0,88.0,26.0,5.0,2.0,70.0,6.0,9.0,26.0,0.0,33.0,61.0,31.0,17.0,9.0,22.0,19.0,53.9050995470301,-351.9655940594059,162.47396039603962,21.92962871287128,169.42178217821782,210.80027227722766,446.57425742574264,28.91050396039604,0.4381188118811881,761.0,404.0,1.0,1
431,431,0.004229053076979346,0.04672777299505413,0.007166208087867075,0.021954389696325183,0.036435351642724906,0.014923223218154097,0.013109164261237987,0.06996280728999626,0.7854920297316611,0.09537901775210976,0.07645606245780588,0.056518427159282736,0.04843044951793243,0.3304258697035868,0.2759581395864975,0.06637712120042186,0.05045491203691988,283.0,170.0,36.0,15.0,11.0,216.0,14.0,50.0,75.0,0.0,73.0,152.0,102.0,30.0,51.0,43.0,43.0,87.28310756945567,-1056.794858962693,433.44183803457685,20.24158325750682,447.49808917197447,556.9128571428572,1140.6742493175616,63.74877124658781,0.4149226569608735,2054.0,1099.0,1.0,1
432,432,0.01916990131031853,0.040599148971012286,0.002737826268291622,0.03301511433623065,0.04950603984944514,0.02032899972109994,0.02610146332975966,0.07418997443842577,0.7343515317754162,0.12979077973429948,0.0549645065724637,0.07226104999516911,0.0704257518768116,0.2591611723067632,0.2746113530193235,0.0956200637270531,0.043165322664251236,141.0,84.0,25.0,3.0,2.0,82.0,6.0,2.0,36.0,0.0,40.0,62.0,30.0,22.0,14.0,21.0,25.0,60.82500921373889,-418.2389130434782,185.61434782608697,22.58623913043477,192.8695652173913,239.3181086956521,504.5652173913044,32.01539130434783,0.4173913043478261,878.0,460.0,1.0,1
433,433,0.020777158662271474,0.046808059152157286,0.019716166231903674,0.0306297538863421,0.04281287386263441,0.04964712855203802,0.029239487943101543,0.057919210914319376,0.7024501607952321,0.1519563077292419,0.03740344636462092,0.070441013400722,0.04807458376173286,0.3043050368664257,0.24889442392057765,0.0712635610433213,0.06766162614440438,83.0,53.0,7.0,2.0,1.0,54.0,2.0,11.0,17.0,0.0,12.0,35.0,27.0,13.0,18.0,7.0,9.0,44.71852064996818,-251.12967845659162,125.31607717041805,20.25790996784566,131.21672025723475,162.98122186495175,350.2282958199357,24.310648231511248,0.4372990353697749,560.0,311.0,1.0,1
434,434,0.011279566828156172,0.05990310629809064,0.00445141065830721,0.06185237959532629,0.006565973211741238,0.01913935594186378,0.007836990595611286,0.08801937874038189,0.7409518381305216,0.08368237518652852,0.09882531434196896,0.0541655652746114,0.04458624089637308,0.24023458873575135,0.2885720506476682,0.14150690130569954,0.04842696326943005,62.0,46.0,11.0,5.0,0.0,37.0,1.0,21.0,12.0,0.0,19.0,25.0,11.0,12.0,2.0,8.0,14.0,41.45136702584282,-175.9761864406779,96.2,19.313050847457628,102.0271186440678,124.7501694915254,273.2881355932203,21.340176271186444,0.3898305084745762,423.0,236.0,1.0,1
435,435,0.02356966698876501,0.04271528909528823,0.037476383460490065,0.061143401070135724,0.020447235963482704,0.05868259370898653,0.021494656532587208,0.05481921629144612,0.6796515568888183,0.16601960322644926,0.0736292677572464,0.04792833948550723,0.04284149396739122,0.2920354804764493,0.2575129396666665,0.06942178426630438,0.05061109075000005,160.0,113.0,16.0,10.0,2.0,94.0,7.0,33.0,40.0,0.0,52.0,118.0,9.0,27.0,20.0,21.0,23.0,75.16408962309913,-613.8429999999997,260.09400000000005,22.783184615384606,269.7846153846154,334.46035384615385,696.7692307692308,43.293000000000006,0.30000000000000004,1285.0,649.0,1.0,0
436,436,0.01210363662056635,0.0381663912116539,0.009572317692813387,0.02432093683376239,0.04375433918444836,0.02547907668298917,0.01375022271920177,0.0740717985266741,0.7587812805278906,0.054748572488095226,0.06346057168154763,0.05271766197619045,0.07519738668452383,0.3148989266041663,0.2822773101815476,0.10739550819940476,0.04930406164880953,109.0,83.0,29.0,11.0,0.0,57.0,7.0,14.0,51.0,0.0,36.0,71.0,7.0,22.0,20.0,37.0,15.0,50.23761260653429,-381.2866742596809,175.2687471526196,19.48507972665148,181.7958997722096,226.34072892938497,477.496583143508,29.68738405466971,0.4988610478359908,793.0,439.0,1.0,0
437,437,0.010433675380121342,0.08870496592015581,0.006845929143884354,0.04894015429555838,0.02251516740319077,0.019773799715377127,0.005497715526926823,0.08573140588719945,0.7115571867275859,0.04788678752142856,0.05320590300000002,0.060979988514285724,0.09502856138571432,0.2834740726785713,0.33681259824285703,0.030492914549999993,0.09211917394285718,49.0,24.0,4.0,7.0,2.0,27.0,3.0,4.0,10.0,0.0,10.0,13.0,10.0,4.0,7.0,8.0,7.0,32.813400396000574,-97.39064516129028,65.11032258064516,20.562451612903217,68.96774193548387,85.30238709677421,193.06451612903226,17.67135483870968,0.367741935483871,284.0,155.0,1.0,1
438,438,0.0032630042824800193,0.05999563568915195,0.004394997408690434,0.011602929543656746,0.04337715828809906,0.009789012847440059,0.014872753061836825,0.061673167671367386,0.7910313412072775,0.025973640375394333,0.08189192644164038,0.03155511130914828,0.05328901764353312,0.2983863881798107,0.3846830330252368,0.08060844554889597,0.043612437533123,109.0,82.0,14.0,8.0,2.0,78.0,2.0,17.0,19.0,0.0,32.0,53.0,28.0,13.0,17.0,16.0,18.0,42.293715279611774,-306.4391711229946,148.69566844919788,18.12114973262032,154.62673796791444,192.75954545454545,405.8181818181818,26.909811764705893,0.4705882352941176,609.0,374.0,1.0,1
439,439,0.0069748044178555,0.047826545482435937,0.0006759088817303267,0.019572595490105843,0.0482627703635527,0.022918584138671573,0.015919811320754717,0.051685457892314775,0.7861635220125786,0.07469986732075473,0.04396407009905658,0.03231262589150944,0.048109895264150916,0.3799068556556601,0.2942902634481133,0.09521721684905662,0.03149920556132075,77.0,61.0,20.0,7.0,2.0,50.0,2.0,4.0,25.0,0.0,34.0,35.0,27.0,19.0,8.0,6.0,16.0,32.258504731302004,-187.19694029850743,105.74940298507464,16.505037313432833,111.08059701492536,138.49257462686566,291.8805970149254,20.068359701492536,0.5708955223880596,427.0,268.0,1.0,1
440,440,0.018737017471715224,0.07011883296955894,0.013422748025601285,0.03479581184955557,0.030145826084205855,0.02335537068083805,0.010449287740275624,0.0714263119602695,0.7275487932179799,0.09808593560000002,0.023668789610000004,0.07881821965000002,0.02483428575,0.28744332984,0.3810090368999999,0.07101963914000002,0.035120763900000004,36.0,15.0,6.0,2.0,1.0,20.0,0.0,5.0,7.0,0.0,6.0,16.0,12.0,6.0,2.0,8.0,4.0,31.69283137389441,-72.99982300884952,51.2446017699115,22.0370796460177,54.0495575221239,65.53911504424778,162.55752212389382,15.246481415929205,0.3893805309734514,228.0,113.0,1.0,1
441,441,0.016627022938895748,0.053685932973699765,0.007315609980415454,0.02443983295946069,0.0313282710743956,0.013113942843003835,0.007808141475587009,0.0520285995065348,0.7936526462480071,0.08919898376457877,0.06797841423974083,0.08300139232613388,0.03199978158099352,0.309805524606911,0.24445118900431975,0.0501775952764579,0.12338711851403884,142.0,132.0,18.0,8.0,2.0,77.0,7.0,12.0,38.0,0.0,37.0,61.0,19.0,30.0,17.0,24.0,16.0,57.62522619260199,-463.8200970873785,205.65223300970874,21.208718446601942,213.0679611650486,265.71099029126214,556.5533980582525,35.26328155339806,0.3844660194174757,958.0,515.0,1.0,1
442,442,0.006456085085787179,0.08032780833548672,0.0004798995902395807,0.019716900258817643,0.0874032510120959,0.014130376823720987,0.018076217899024204,0.07611945808261655,0.6972900029122111,0.03697445800775193,0.04284900541860466,0.042518836368217065,0.023443660503875974,0.3409315357751937,0.3862913899341086,0.06708625683720934,0.059904856961240364,80.0,89.0,3.0,7.0,2.0,44.0,3.0,16.0,13.0,0.0,23.0,33.0,11.0,10.0,11.0,6.0,14.0,39.708524134340884,-244.7991318327974,124.4434083601286,18.932186495176847,129.67331189710615,161.92109324758843,343.7974276527332,24.51373504823151,0.42443729903536975,511.0,311.0,1.0,1
443,443,0.025591646474404664,0.03812087906286789,0.013599818401617496,0.0608164536580988,0.024004772236563582,0.03011576896884849,0.014178399294722557,0.07984838646669723,0.7137238754361792,0.08148397619023913,0.0608575495747012,0.06087660141832665,0.042644063172310696,0.3482760275996013,0.2650515781723112,0.0779944912868524,0.0628157124561753,324.0,324.0,131.0,26.0,14.0,204.0,5.0,36.0,96.0,0.0,98.0,145.0,75.0,47.0,44.0,77.0,59.0,73.5605662633116,-1149.9034330839565,472.28540315876984,18.251870324189518,486.2540315876975,607.3198753117207,1238.6608478802991,68.37101945137158,0.4488778054862843,1998.0,1199.0,1.0,1
444,444,0.0015711909530436974,0.03106496680616644,0.002157962883038412,0.01204579730666835,0.05709145398204769,0.02181724721525801,0.011221406991799745,0.04833836858006043,0.8146916052819173,0.05643959018260871,0.051835836926086974,0.048675570752173915,0.037939848447826066,0.2979694550391302,0.39072396897826095,0.0645634531,0.05185227649130437,66.0,45.0,7.0,8.0,2.0,42.0,1.0,9.0,7.0,0.0,22.0,39.0,12.0,6.0,17.0,10.0,10.0,37.878378985325725,-207.82150943396218,107.84226415094341,19.026716981132072,111.58490566037734,139.01007547169814,298.20754716981133,22.08173584905661,0.4339622641509434,465.0,265.0,1.0,1
445,445,0.011165929454462969,0.040932289894521946,0.003413859589429511,0.027027333560167857,0.027532040376545303,0.009481683112169672,0.004298514233866394,0.07655665192242259,0.7995916978564137,0.1432567709945055,0.05131444203296704,0.07989896635714289,0.07564647432967032,0.3326967549065933,0.21341125661538468,0.044495821307692314,0.0592795133901099,41.0,72.0,6.0,3.0,0.0,30.0,3.0,6.0,12.0,0.0,19.0,21.0,21.0,10.0,5.0,3.0,10.0,37.405577648673294,-157.54166666666663,87.15666666666668,20.74342857142857,90.85714285714286,112.90657142857144,251.42857142857144,19.965190476190482,0.3952380952380953,402.0,210.0,1.0,1
446,446,0.006265963388147692,0.062045051194539236,0.0011477505429723866,0.03591039404281722,0.11925584858827158,0.01090710518150793,0.03052361154204154,0.041918212845175336,0.692026062674527,0.009886348644521531,0.04613421788497768,0.030386465394645595,0.06121471628854711,0.4129761011497272,0.3733171038378801,0.04692464375805642,0.019160403014377825,543.0,1045.0,20.0,177.0,7.0,155.0,2.0,198.0,25.0,0.0,73.0,174.0,124.0,37.0,89.0,9.0,12.0,109.8520077096384,-2273.9837543252593,904.581089965398,18.181903114186852,930.8380622837371,1161.7543598615914,2345.8667820069204,124.46882456747404,0.379757785467128,3917.0,2312.0,1.0,1
447,447,0.007935166748712372,0.026119923881178224,0.003901456984783583,0.06198981653600584,0.03385671146117278,0.038764759042783765,0.0071122605673644215,0.05619273638347426,0.7641271683945247,0.11659062667532465,0.05085557318181818,0.0338648455974026,0.04785768362987011,0.2266810525064935,0.3014883018246754,0.13485525974675333,0.08780665675324675,42.0,15.0,9.0,5.0,0.0,19.0,1.0,3.0,18.0,0.0,26.0,31.0,4.0,6.0,7.0,7.0,8.0,32.813400396000574,-114.30954545454544,72.69431818181819,20.038863636363637,76.53636363636366,95.36522727272728,214.0681818181818,15.817156818181818,0.5511363636363636,312.0,176.0,1.0,0
448,448,0.01708719648143861,0.03741821903288295,0.021405190933937626,0.06274544442955365,0.02025690696361634,0.037492334620710936,0.01469011562031701,0.06399322603832892,0.7249113658792138,0.09071299275778884,0.07298488738994979,0.0612901290221105,0.04654898191959792,0.3220533127738695,0.24623879786834185,0.08306680178793965,0.0771040962874372,315.0,266.0,105.0,19.0,7.0,198.0,14.0,30.0,89.0,0.0,95.0,163.0,78.0,57.0,31.0,52.0,57.0,80.83084998029322,-1137.8843037974682,466.127088607595,19.007696202531644,480.2447257383967,598.924582278481,1221.2025316455695,67.51713080168776,0.4464135021097047,2105.0,1183.0,1.0,1
449,449,0.018162342970430997,0.06503866427383515,0.0012496593973447088,0.04330586588241928,0.05563333302013549,0.02191132116246512,0.0087288239107762,0.08127484050399797,0.7046951488785952,0.06442603874561402,0.06893159095614035,0.03343093499122808,0.019042407535087718,0.3099431144649124,0.3409552210175439,0.10112579428947367,0.062144898421052634,25.0,52.0,2.0,1.0,0.0,16.0,0.0,4.0,0.0,0.0,13.0,8.0,1.0,5.0,3.0,2.0,3.0,27.36622978056601,-56.39919354838705,51.70709677419354,20.390564516129032,55.406451612903226,69.70362903225805,161.09677419354838,17.483545161290323,0.28225806451612895,217.0,124.0,1.0,1
450,450,0.02708277208025484,0.04116722761499237,0.01682844977125255,0.044194032452516484,0.03904249107379043,0.03447363705403999,0.00934859697904642,0.06498914470516381,0.7228736482689432,0.08243631276497689,0.03633806471889399,0.07750299484907831,0.06993776191129024,0.29324640970046056,0.29012800765783353,0.09838844532718884,0.052022002922811054,281.0,167.0,49.0,14.0,12.0,149.0,16.0,24.0,88.0,0.0,105.0,134.0,30.0,47.0,22.0,64.0,59.0,81.24973037380073,-970.4833399209483,399.7866403162056,21.268043478260868,412.1913043478261,514.2355533596839,1056.1699604743083,59.18239367588933,0.4308300395256917,1916.0,1012.0,1.0,1
451,451,0.002750223308730196,0.04030134925485402,0.005283014432795825,0.018199661510977388,0.04217009073386301,0.018088007145879367,0.0005994076442104272,0.0675215081566452,0.8050867378120445,0.07586969847872341,0.035371468127659574,0.05685156557446805,0.07466748902127658,0.3157077581223404,0.3272372260372341,0.09147814014893617,0.0228166540638298,67.0,34.0,15.0,1.0,4.0,36.0,5.0,2.0,13.0,0.0,16.0,27.0,16.0,15.0,8.0,12.0,6.0,35.445273040754685,-141.38787439613526,84.17961352657004,20.02106280193237,88.98357487922706,110.83057971014492,241.29951690821255,16.903576811594206,0.5797101449275363,370.0,207.0,1.0,1
452,452,0.0080075599323585,0.048469427822016985,0.007913322548388278,0.04163983518928625,0.05480950959912465,0.05853973938127921,0.01167758249697655,0.062162643253912166,0.7067803797766574,0.04993072446035805,0.04917842817647063,0.029183933511508917,0.04285134824808185,0.34288966193606146,0.33445652756521715,0.07987266052429676,0.07163671522250638,126.0,104.0,29.0,13.0,7.0,76.0,6.0,6.0,26.0,0.0,35.0,59.0,31.0,21.0,13.0,31.0,24.0,42.70816719466743,-383.48406593406577,179.57296703296709,16.19896703296703,186.21978021978023,231.71103296703296,482.032967032967,30.029208791208788,0.5274725274725275,708.0,453.0,1.0,1
453,453,0.029995937611146783,0.04350970169254965,0.03602209534982898,0.049438092396590284,0.04000188791515169,0.03512196437571534,0.018606078075405357,0.0747344697908291,0.6725697727927827,0.06655112457784902,0.05853296294221511,0.09295062308346692,0.052465861833065834,0.2300453764783304,0.2758479681091493,0.1534740649149279,0.07013201781059389,237.0,57.0,75.0,24.0,15.0,139.0,29.0,7.0,70.0,0.0,105.0,98.0,17.0,52.0,30.0,72.0,55.0,70.23867353463065,-713.6601449275362,301.11275362318844,21.223241106719367,310.87272727272733,387.707628458498,799.8432147562582,45.8430534914361,0.4808959156785244,1467.0,759.0,1.0,1
454,454,0.014687790539334916,0.050223979414554434,0.0,0.014950743311138869,0.09463482433815726,0.025431289501610586,0.013138247419775926,0.10137768470084424,0.6855554407745836,0.043831451692982464,0.05374363553508773,0.023037060008771933,0.03464454914035088,0.3495607285000001,0.22216304938596496,0.21799484207894732,0.05502468321929823,30.0,61.0,4.0,6.0,0.0,20.0,4.0,9.0,2.0,0.0,2.0,8.0,16.0,3.0,3.0,1.0,2.0,23.726699617431148,-58.78742424242421,54.03696969696969,18.286439393939396,56.73939393939394,72.00931818181817,159.27272727272728,16.59538181818182,0.3636363636363637,210.0,132.0,1.0,1
455,455,0.005492300747354166,0.023122836936349502,0.0,0.016075638260520643,0.04930531173195567,0.009404624567387271,0.0,0.1693083212118172,0.7272909665446156,0.0001069864,0.14450866095555556,0.12879076,0.014092263488888887,0.3282992091111111,0.2796636186888889,0.08284004664444446,0.021698453955555558,16.0,10.0,5.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,3.0,1.0,4.0,0.0,22.918633597333717,-9.978999999999985,26.802,25.1834,29.6,36.8226,112.0,13.8488,0.28,114.0,50.0,1.0,0
456,456,0.016090043552775414,0.02680409527126517,0.0075725965799174465,0.030052449541885493,0.04111133717020757,0.02182466473328666,0.007276037697461662,0.05959454193721918,0.7896742335159814,0.0883420030463576,0.052472555476821184,0.0635975295066225,0.058281617023178786,0.3154603576225164,0.3149796985132452,0.06754096888079474,0.039325269990066254,96.0,84.0,17.0,7.0,1.0,47.0,2.0,11.0,12.0,0.0,29.0,49.0,23.0,12.0,21.0,13.0,18.0,49.186732917899725,-293.9712068965517,140.47482758620689,20.503160919540235,146.6712643678161,181.66913793103447,389.3793103448277,25.972524137931032,0.4482758620689655,610.0,348.0,1.0,1
457,457,0.009600580973129992,0.04827886710239651,0.006351972887920599,0.03959816025175502,0.011629145485354634,0.014320987654320988,0.007223432582909706,0.07384168482207698,0.7891551682401355,0.1178142138521739,0.07040487360869563,0.11320796233913047,0.042777795073913036,0.29494152960869563,0.2480231867260869,0.06880429150434783,0.04402614658260871,76.0,40.0,5.0,2.0,3.0,41.0,6.0,2.0,9.0,0.0,20.0,33.0,11.0,16.0,17.0,9.0,13.0,47.74707474112871,-216.84875,106.8359375,24.6455859375,111.93125,139.00644531249998,307.5625,23.553225,0.3125,528.0,256.0,1.0,1
458,458,0.012418744747910278,0.03891361913168274,0.005707711814000352,0.03198879836420556,0.022938799528396742,0.02135338282204173,0.006124703925017621,0.04562041864314578,0.8149338210235991,0.08940817968674697,0.055308371021084365,0.05352787673795181,0.06308189796686735,0.3098106661586344,0.2724718672680726,0.09232985858132524,0.06406128250803207,311.0,321.0,127.0,42.0,11.0,172.0,15.0,34.0,98.0,0.0,100.0,161.0,89.0,47.0,31.0,75.0,47.0,74.25221754978124,-1205.54082278481,495.2100316455697,17.23761867088607,510.5050632911392,637.0078560126582,1295.9620253164558,70.45198702531646,0.5087025316455696,2108.0,1259.0,1.0,1
459,459,0.00827840579215191,0.06087906833782996,0.002667258631877327,0.02387896588231276,0.02309347358355248,0.01099006181482873,0.01291622553874526,0.061558689935453034,0.7957378504832485,0.1007080607420382,0.030702749945859868,0.08043205032165611,0.0366225094267516,0.3551714434331208,0.27754951566560515,0.07938665733757964,0.03942701268152867,117.0,45.0,12.0,8.0,8.0,64.0,4.0,2.0,26.0,0.0,44.0,46.0,14.0,22.0,18.0,21.0,23.0,46.63607944008524,-303.8026495726496,142.5803418803419,23.632905982905974,147.00968660968658,185.67128205128205,401.4273504273504,27.306466096866092,0.3732193732193733,700.0,350.0,1.0,1
460,460,0.010168041308911463,0.03491657629513187,0.005561580324541593,0.035525962332481016,0.043684273363114486,0.028959516868800432,0.014105421297171452,0.07840435375232563,0.7486742744575221,0.04841350048000001,0.06763311736941181,0.058463529440000016,0.04083028400470595,0.1914057192941175,0.3582163870423523,0.1035594225035294,0.13147803908470596,128.0,78.0,19.0,10.0,9.0,72.0,6.0,15.0,22.0,0.0,42.0,89.0,13.0,18.0,11.0,27.0,20.0,54.860217714582575,-432.6794363256784,192.3565344467641,22.280960334029217,198.4475991649269,248.57192066805843,527.2254697286013,33.48293027139874,0.38413361169102295,892.0,478.0,1.0,1
